code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_nl	product_name_no	product_name_pt	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_gl	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	oleic-acid_value	oleic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	iodine_value	iodine_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	off:environmental_score_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8437018793037		es			Hogaza masa madre sin gluten y sin lactosa																					Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0																												100g	100g																	0	g	0	g																																																																															unknown	unknown																	App - yuka, Apps
7791971000054		es		masa para tartas	masa para tartas																							España	en:spain			0																	"HARINA DE TRIGO ENRIQUECIDA SEGUN LEY 25630(*),AGUA,
GRASA BOVINA XEFINADA, SAL,
CONSERVANTE:
SORBATO DE POTASIO"						Gluten	en:gluten				100g	100g																																																																																																			unknown	unknown																	
8424465806304		es			Pan Barra Rústica masa madre doble fermentación																							España	en:spain			0																												100g	100g			270	kcal	1.17	g	0.25	g	54.92	g	0.31	g			9.29	g	1.28	g	0.512	g			270	kcal																																																																											unknown	unknown																	App - yuka, Apps
8436018839004		es			Masa empanada																					Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g			425	kcal	21.39	g	8.16	g	52.68	g	3.88	g			0.69	g	2.18	g	0.872	g			425	kcal																																																																											unknown	unknown																	App - yuka, Apps
8480024820143		es			Masa de hojaldre																Alteza	alteza						España	en:spain	Alteza	alteza	0																												100g	100g			389	kcal	26	g	13	g	32	g	1	g			5.4	g	2.1	g	0.84	g			389	kcal																																																																											unknown	unknown																	App - yuka, Apps
8414892310789		es			MASA PARA PIZZA																makro chef	makro-chef		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain			0																												100g	100g			268	kcal	5.2	g	0.7	g	46.7	g	1.8	g			7.8	g	2.3	g	0.92	g			268	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	d	14																App - yuka, Apps
8437012606302		es			Masa madre sin gluten																					Sin gluten	en:no-gluten	España	en:spain			0																												100g	100g			340	kcal	3.2	g	0.15	g	69.4	g	0	g			8.1	g	0	g	0	g			340	kcal																																																																											unknown	unknown																	App - yuka, Apps
8411076007930		es			Masa de hojaldre																							España	en:spain			0																												100g	100g			6	kcal	18.10000038147	g	10.89999961853	g	18.10000038147	g	4.3000001907349	g			1.7000000476837	g	1.1499999761581	g	0.45999999046324	g			6	kcal																																																																											unknown	unknown																	App - yuka, Apps
8430803035985		es			Masa de hojaldre extendida												500 g				SuperSol	supersol						España	en:spain			0																												100g	100g			360	kcal	20	g	9.9	g	38	g	2.3	g			5.1	g	1	g	0.4	g			360	kcal																																																																											unknown	unknown																	App - yuka, Apps
8000454810110		es			Mezcla para Pizza y Focaccia																Bio Vitagral, Molino Filippini	bio-vitagral,molino-filippini		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough	Sin gluten, Ecológico, Vegetariano, Ecológico UE, Vegano, IT-BIO-006, La Sociedad Vegana	en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:vegan,en:it-bio-006,en:the-vegan-society	España	en:spain			0							via Piazzola 2 - 23036 Teglio (SO) Italy	via-piazzola-2-23036-teglio-so-italy																				100g	100g			350	kcal	0.6	g	0.2	g	82.3	g	2.3	g			3.2	g	1.5	g	0.6	g			350	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	d	11																App - yuka, Apps
8480012016145		es			Masa de hojaldre																Eliges	eliges						España	en:spain			0																												100g	100g			418	kcal	24	g	12	g	44	g	2	g			6.5	g	1.1	g	0.44	g			418	kcal																																																																											unknown	unknown																	App - yuka, Apps
8436538271018		es			Pan Rustico Masa Madre																					Sin conservantes	en:no-preservatives	España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - yuka, Apps
8436535010771		es			Masa madre con levadura												250 g				La finestra sul cielo	la-finestra-sul-cielo				Ecológico, Ecológico UE, Punto Verde, IT-BIO-009	en:organic,en:eu-organic,en:green-dot,en:it-bio-009	España	en:spain			0																												100g	100g			372	kcal	1.4	g	0.1	g	72	g	1.7	g			16	g	0	g	0	g			372	kcal																																																																											unknown	unknown																	App - yuka, Apps
8414452011255		es			Masa de Pizza																							España	en:spain			0																												100g	100g			354	kcal	1.2	g	0.2	g	76.3	g	2.6	g			9.5	g	1.2	g	0.48	g			354	kcal																																																																											unknown	unknown																	App - yuka, Apps
8430803043911		es			Masa para empanada																							España	en:spain			0																												100g	100g			373	kcal	19	g	7.2	g	44	g	3	g			5.8	g	1	g	0.4	g			373	kcal																																																																											unknown	unknown																	App - yuka, Apps, App - El CoCo
8437016654064		es			Pizza de Masa Madre vegetal con queso curado																a cociña de lumai	a-cocina-de-lumai						España	en:spain			0																												100g	100g			182	kcal	7.5	g	1.7999999523163	g	22	g	1.5	g			5.8000001907349	g	1	g	0.4	g			182	kcal																																																																											unknown	unknown																	App - yuka, Apps
3800047774929		es			Masa de hojaldre																							España	en:spain			0																												100g	100g			353	kcal	19	g	10	g	38	g	2.1	g			6.6	g	0.94	g	0.376	g			353	kcal																																																																											unknown	unknown																	App - yuka, Apps
2680830001453		es			Pan de pueblo masa madre																							España	en:spain			0																												100g	100g			250.89999389648	kcal	0.89999997615814	g	0.63999998569489	g	54.400001525879	g	0.23999999463558	g			6.3000001907349	g	1.4800000190735	g	0.5920000076294	g			250.89999389648	kcal																																																																											unknown	unknown																	App - yuka, Apps
9459000012611		es			The rustik bakery con masa madre 15%																							España	en:spain			0																												100g	100g			253	kcal	2.7999999523163	g	0.40000000596046	g	45	g	41	g			1.3999999761581	g	1.3999999761581	g	0.55999999046324	g			253	kcal																																																																											unknown	unknown																	App - yuka, Apps
8424818393635		es			Masa para pizza												260 g				Froiz	froiz						España	en:spain			0																												100g	100g			292	kcal	6.7	g	0.7	g	48	g	0.8	g			6.8	g	1.8	g	0.72	g			292	kcal																																																																											unknown	unknown																	App - yuka, Apps
8437015938059		es			Pizzas																solo masa	solo-masa						España	en:spain			0																												100g	100g			294.5	kcal	2.5	g	0.7	g	59.1	g	2.5	g			6.9	g	1.4	g	0.56	g			294.5	kcal																																																																											unknown	unknown																	App - yuka, Apps
8437018695157		es			Pizza Masa Fina																							España	en:spain			0																												100g	100g			220	kcal	8.3999996185303	g	4	g	24	g	1.5	g			11	g	1.2999999523163	g	0.51999998092652	g			220	kcal																																																																											unknown	unknown																	App - yuka, Apps
8436553366591		es			Bases de pizza espelta integral																Onyar	onyar		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain			0																												100g	100g			253	kcal	4.54	g	0.8	g	43.36	g	1.6	g			7.12	g	1.11	g	0.444	g			253	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	c	6																App - yuka, Apps
8414892310765		es			Masa de hojaldre							Masa para hojaldre. Lista para desenrollar					230 g				Makro	makro		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Masa de hojaldre	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:puff-pastry-sheets			España	en:spain			0																	Harina de TRIGO, grasas y aceites vegetales (grasa de palma y aceite de girasol), agua, alcohol etílico, sal, zumo de limón concentrado, agente de tratamiento de la harina: L-cisteína.						Gluten	en:gluten	Leche	en:milk		100g	100g																																																																																																en:cereals	en:cereals-and-potatoes,en:cereals	3	en:3-processed-foods	unknown																	
8432022001307		es			Masa pizza																bonnatura	bonnatura		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain			0																												100g	100g			280	kcal	5	g	1	g	48	g	3.1	g			7.9	g	1.9	g	0.76	g			280	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	d	12																App - yuka, Apps, App - El CoCo
8435382812422		es			Masa de hojaldre																hiper dino	hiper-dino						España	en:spain			0																												100g	100g			418	kcal	24	g	12	g	44	g	2	g			6.5	g	1.1	g	0.44	g			418	kcal																																																																											unknown	unknown																	App - yuka, Apps
8422823430253		es			Masa de empanada																							España	en:spain			0																												100g	100g			386	kcal	19	g	7.2	g	44	g	3	g			5.8	g	1	g	0.4	g			386	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - yuka, Apps
8480013205272		es			Pizza capricciosa masa fina												370 g				Spar	spar		Comidas preparadas, Pizzas - empanadas y quiches	en:meals,en:pizzas-pies-and-quiches			España	en:spain	Spar	spar	0																												100g	100g			234	kcal	10.9	g	4.6	g	24.7	g	2.8	g			9.3	g	1.2	g	0.48	g			234	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	11																App - yuka, Apps
8432022001314		es			masa de empanada																							España	en:spain			0																												100g	100g			401	kcal	21	g	8.6	g	43	g	3	g			6	g	0.92	g	0.368	g			401	kcal																																																																											unknown	unknown																	App - yuka, Apps
65275634		es			Masa para pizza																							España	en:spain			0																												100g	100g			286	kcal	5.4	g	0.7	g	45.3	g	2.5	g			6.6	g	1.93	g	0.772	g			286	kcal																																																																											unknown	unknown																	App - yuka, Apps
07725249		es			Masa para pizza																			Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain			0																												100g	100g			268	kcal	5.4	g	0.7	g	45.3	g	2.5	g			6.6	g	1.93	g	0.772	g			268	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	d	12																App - yuka, Apps
7702413000228		en		Masa de Hojaldre													350 g											Spain	en:spain			0																"INGREDIENTES
Harina de Trigo, Hojaldrina, Agua, Azucar,
Margarina, Sal."												100g	100g																																																																																																			unknown	unknown																	
8433329109864		es			Massa para pizza fina																El Corte Inglés	el-corte-ingles		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain	El Corte Inglés	el-corte-ingles	0																												100g	100g			282	kcal	6.5	g	0.9	g	46	g	2.8	g			7.1	g	1.6	g	0.64	g			282	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	c	8																App - yuka, Apps
8376538635635		es			Pizza masa madre  100/natural																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - yuka, Apps
8480012031490		es			Masa pizza maxi																Eliges	eliges						España	en:spain			0																												100g	100g			265	kcal	2.7	g	0.5	g	48	g	1.3	g			8.1	g	1.42	g	0.568	g			265	kcal																																																																											unknown	unknown																	App - yuka, Apps
8430807029225		es			Masa de hojaldre																Alimerka	alimerka		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Masa de hojaldre	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:puff-pastry-sheets			España	en:spain			0																												100g	100g			395	kcal	23	g	11	g	37	g	2.5	g			5.9	g	0.96	g	0.384	g			395	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	18																App - yuka, Apps, App - El CoCo
8412235100028		es			Masa Real																							España	en:spain			0																												100g	100g			398	kcal	13.8	g	6.69	g	64	g	29.8	g			4.4	g	0.5	g	0.2	g			398	kcal																																																																											unknown	unknown																	App - yuka, Apps
2090158001699		es			Masa de hojaldre rellena de crema de cacao																Alcampo	alcampo						España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - yuka, Apps
4056489447139		es			Masa hojaldre XXL												550 g				chef select	chef-select		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough			España	en:spain	Lidl	lidl	0																												100g	100g			398	kcal	22.4	g	11.4	g	39.1	g	1.2	g			5.7	g	0.88	g	0.352	g			398	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	18																App - yuka, Apps
8436036547523		es			Impulsor masas repostería																					Sin gluten, Ecológico, Ecológico UE, ES-ECO-019-CT, Sin lactosa, Nutriscore, Nutriscore A	en:no-gluten,en:organic,en:eu-organic,en:es-eco-019-ct,en:no-lactose,en:nutriscore,en:nutriscore-grade-a	España	en:spain			0																												100g	100g			163	kcal	0.1	g	0	g	40	g	0	g			0.1	g							163	kcal																																																																											unknown	unknown																	App - yuka, Apps
17575881		es			Masa de pizza																Thinking Foods	thinking-foods				Vegetariano, Vegano	en:vegetarian,en:vegan	España	en:spain			0																												100g	100g			202	kcal	2.9	g	0.71	g	33.3	g	0.91	g			9.3	g	1.1	g	0.44	g			202	kcal																																																																											unknown	unknown																	App - yuka, Apps
6941412530270		es			Pan artesano de masa madre																							España	en:spain			0																												100g	100g																																																																																																			unknown	unknown																	App - yuka, Apps
2200028651521		es			Pan de Arguiñariz de masa madre																					Ecológico, Ecológico UE, ES-ECO-025-NA	en:organic,en:eu-organic,en:es-eco-025-na	España	en:spain			0																												100g	100g			241	kcal	1.3	g	0.2	g	46.8	g	2.1	g			7.5	g	0.9	g	0.36	g			241	kcal																																																																											unknown	unknown																	App - yuka, Apps
16710184		es			Masa hojaldre												230 g											España	en:spain			0																												100g	100g			396	kcal	23	g	11	g	37	g	2.5	g			5.9	g	1	g	0.4	g			396	kcal																																																																											unknown	unknown																	App - yuka, Apps
3392590800113		es			Masa de hojaldre													38 g			Auchan	auchan		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Masa de hojaldre	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:puff-pastry-sheets			España	en:spain	Alcampo	alcampo	0																												100g	100g			396	kcal	20	g	14.3	g	43	g	2	g	1.3	g	6.3	g	0.8	g	0.32	g			396	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	d	17																App - yuka, Apps
8435382820052		es			Base de Pizza con cereales																hiper dino	hiper-dino		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain			0																												100g	100g			281	kcal	6.3	g	0.9	g	45	g	1.9	g			9.3	g	1.4	g	0.56	g			281	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	c	6																App - yuka, Apps
6937221704339		es			Snack de masa de trigo frito												150 g											España	en:spain			0																												100g	100g			461	kcal	31	g	0	g	36.7	g	2	g			9.2	g	0.279	g	0.1116	g			461	kcal																																																																											unknown	unknown																	App - yuka, Apps
6937221706487		es			Snack de masa de trigo frito												115 g											España	en:spain			0																												100g	100g			409	kcal	20.4	g	0	g	47.9	g	2	g			8.4	g	0.2	g	0.08	g			409	kcal																																																																											unknown	unknown																	App - yuka, Apps
8436573551298		es			Masa de pizza												440 g									Punto Verde	en:green-dot	España	en:spain			0																												100g	100g			250	kcal	3.8	g	0.75	g	45.2	g	2.5	g			8.7	g	1.19	g	0.476	g			250	kcal																																																																											unknown	unknown																	App - yuka, Apps
8026387000688		es			Saltimpizza												4 x 450 g				BHG Supermercat	bhg-supermercat		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain	BHG Super	bhg-super	0																	Harina de grano tierno &quot;00&quot;, agua, sal, levadura fresca. INCOMPLETO.											100g	100g			240	kcal	1.3	g	0.2	g	47.9	g	0.2	g	1.6	g	7.9	g	732.5	mg	293	mg			240	kcal																																																																							https://bhgsuper.es/	en:cereals-and-potatoes	en:cereals-and-potatoes	3	en:3-processed-foods	b	2																App - yuka, Apps
8436042480548		es			Pan masa madre																Pansalud	pansalud				Sin azúcares añadidos, Sin aditivos	en:no-added-sugar,en:no-additives	España	en:spain			0																												100g	100g			218	kcal	1.6	g	0.3	g	42.1	g	0.7	g			7.8	g	1.1	g	0.44	g			218	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - yuka, Apps
8283903054949		es			Masa pizza espelta																							España	en:spain			0																												100g	100g			276	kcal	6.2	g	0.9	g	45	g	1.2	g			8.1	g	1.8	g	0.72	g			276	kcal																																																																											unknown	unknown																	App - yuka, Apps
8436042484461		es			Pan masa madre												700 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	Sin aditivos	en:no-additives	España	en:spain			0																												100g	100g			218	kcal	1.6	g	0.3	g	42.1	g	0.7	g			7.8	g	1.1	g	0.44	g			218	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	c	4																App - yuka, Apps
8480000156716		es			Masa hojaldre																Hacendado	hacendado						España	en:spain			0																												100g	100g			388	kcal	25	g	14	g	36	g	1.9	g			5.4	g	1.1	g	0.44	g			388	kcal																																																																											unknown	unknown																	App - yuka, Apps
8436022133969		es			Masa de bollería hojaldrada																							España	en:spain			0																												100g	100g			512	kcal	33	g	23	g	46	g	7.1	g	1.2	g	7.6	g	0.86	g	0.344	g			512	kcal																																																																											unknown	unknown																	App - yuka, Apps
8413760013098		es			Panettone con chocolate con masa madre																			Botanas, Snacks dulces, en:Sweet pastries and pies, Viennoiseries, Brioche, Panettone	en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:brioches,en:panettone			España	en:spain			0																												100g	100g			364	kcal	13	g	5.9	g	53	g	20	g	2.6	g	7.4	g	0.35	g	0.14	g			364	kcal																																																																								en:pastries	en:sugary-snacks,en:pastries		unknown	d	15																App - yuka, Apps
8424465939651		es			Kenets-Pizza de masa fina																							España	en:spain			0																												100g	100g			234	kcal	12	g	5.9	g	18	g	1.2	g	1	g	13	g							234	kcal																																																																											unknown	unknown																	App - yuka, Apps
8413585027003		es			Masa pizza																Bonarea,	bonarea		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain	"bonÀrea,"	bonarea	0																											true	100g	100g			296	kcal	6.3	g	0.9	g	51.5	g	2.2	g	1.8	g	6.7	g	1.3	g	0.52	g			296	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes		unknown	c	7																App - yuka, Apps
2940605002109		es			Hogaza de pan bio con masa madre																					Ecológico, Ecológico UE, ES-ECO-023-MA	en:organic,en:eu-organic,en:es-eco-023-ma	España	en:spain			0																												100g	100g			247	kcal	0.8	g	0.1	g	48	g	0.7	g	2.7	g	8.6	g	0.88	g	0.352	g			247	kcal																																																																											unknown	unknown																	App - yuka, Apps
8431876296440		es			Base de pizza No gluten												2 x 200 g				Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough	Sin gluten, Ecológico, Nutriscore	en:no-gluten,en:organic,en:nutriscore	España	en:spain			0																	Almidón de maíz, agua, harina de arroz, harina de maíz, azúcar, levadura, harina de quinoa, sal, aceite de oliva, humectante (glicerina), azúcar invertido, estabilizantes (hidroxipropilmetilcelulosa, goma guar, difosfato sódico), fibra de psyllium, espesante (goma xantana), fibra de bambú y gasificante (bicarbonato sódico)						Ninguno	en:none	Ninguno	en:none		100g	100g	1036	kJ	244	kcal	2.4	g	0.7	g	54	g	2	g	0	g	2.2	g	1.6	g	0.64	g			1036	kJ																																							0	g																									9	c						en:cereals-and-potatoes	en:cereals-and-potatoes	4	en:4-ultra-processed-food-and-drink-products	c	10																Producers, Producer - carrefour-espana
2410624001006		es			Pan de Masa madre												314 g							Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			España	en:spain			0																												100g	100g			353.8	kcal	0.6	g	0.2	g	5.1	g	0.9	g	3.2	g	9.4	g	1.4	g	0.56	g			353.8	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	c	6																App - yuka, Apps
8480024690395		es			Masa de hojaldre																Rikisssimo	rikisssimo						España	en:spain			0																"ullar
ndet
INOMACION NTIOỢUAL DcAACÃO NTRcONA
vo nedspd 100 eonduto porpoóne
GanasLs
Fba metrab
is
eeoadeebomeo 02 00L&quot;Oee deretecu pia u Peso Net:
23"												100g	100g			396	kcal	23	g	11	g	37	g	2.5	g	1	g	5.9	g	0.96	g	0.384	g			396	kcal																																																																											unknown	unknown		unknown		1		-5	-15		0								App - yuka, Apps, App - El CoCo
8436036546489		es			Impulsor masas repostería																							España	en:spain			0																												100g	100g			163	kcal	0.1	g	0	g	40	g	0	g	0	g	0.1	g							163	kcal																																																																											unknown	unknown																	App - yuka, Apps
8480012034255		es			Masa de hojaldre sin gluten																Eliges	eliges						España	en:spain			0																												100g	100g			338	kcal	20	g	9.1	g	37	g	1	g			2.5	g	0.98	g	0.392	g			338	kcal																																																																											unknown	unknown																	App - yuka, Apps
2997601002107		es			Hogaza bio masa madre																							España	en:spain			0																												100g	100g			214	kcal	7.2	g	6	g	41	g	1	g	7.2	g	7.2	g	0.92	g	0.368	g			214	kcal																																																																											unknown	unknown																	App - Yuka, Apps
1456036040357		es			Masa para empanadillas																Buitoni	buitoni						España	en:spain			0																												100g	100g			342	kcal	13.2	g	4.9	g	48.1	g	0.5	g	1.7	g	6.8	g							342	kcal																																																																											unknown	unknown																	App - Yuka, Apps
8480010344462		es			Masa pizza												400 g				Eroski	eroski		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Ayudas culinarias, Productos de panadería, Masa De Pizza, en:Pizza pastry base	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cooking-helpers,en:bakery-products,en:pizza-dough,en:pizza-pastry-base	Nutriscore	en:nutriscore	España	en:spain			0																	Harina de trigo, agua, aceite de oliva 3%, masa madre ural 3%, sal, alcohol etilico, levadura activada.						Gluten	en:gluten				100g	100g			252	kcal	3.7	g	0.5	g	45	g	1	g			7	g	1.7	g	0.68	g			252	kcal																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes	3	en:3-processed-foods	d	11																App - Yuka, Apps
8414181003019		es			Masa empanadillas																					Bajo en sal o sin sal, Bajo en sal, Vegetariano, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea	en:low-or-no-salt,en:low-salt,en:vegetarian,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan	España	en:spain			0																												100g	100g			335	kcal	14.8	g	7.7	g	40.8	g	5.8	g			9.6	g	1.2	g	0.48	g			335	kcal																																																																											unknown	unknown																	App - Yuka, Apps
3392590203754		es			Masa pizza sin gluten																							España	en:spain			0																												100g	100g			316	kcal	6.5	g	3.2	g	56.5	g	0.9	g	5.7	g	1.7	g	1.85	g	0.74	g			316	kcal																																																																											unknown	unknown																	App - Yuka, Apps, App - El CoCo
8414452011606		es			Harina preparada masa madre																			Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Harinas de origen vegetal, Harinas de cereales	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours			España	en:spain			0																												100g	100g			345	kcal	1.8	g	0.5	g	70	g	1.8	g			11.8	g	0.95	g	0.38	g			345	kcal																																																																								en:cereals	en:cereals-and-potatoes,en:cereals		unknown	c	4																App - Yuka, Apps
